   1.0000000000000000E-002   5.6428233969854288E-003   2.5437787470021203E-003
  0.42625000000000002       0.20849087324149787        1.8379668818590978E-003
  0.84250000000000003       0.38786297521054069        2.1859168812981148E-003
   1.2587500000000000       0.53018041541834426        1.6388515470989961E-003
   1.6750000000000000       0.63744442885845121        2.1560250815596950E-003
   2.0912499999999996       0.71329005386434208        1.4625738735622564E-003
   2.5074999999999998       0.76490555243969216        6.8224034764734524E-004
   2.9237500000000001       0.80447100855778952        8.8826999073309454E-004
   3.3399999999999999       0.83238741849522324        5.9937262651948520E-004
   3.7562499999999996       0.85334573796117141        7.9172273370921775E-004
   4.1724999999999994       0.87048335227125262        5.9627247605056790E-004
   4.5887500000000001       0.88158347603365350        5.8015986446427524E-004
   5.0049999999999999       0.89402284421951383        5.8820737827947056E-004
   5.4212499999999997       0.90218664586562836        5.9343167925240276E-004
   5.8375000000000004       0.90984903212377999        4.1769961581820470E-004
   6.2537500000000001       0.91603607477542037        3.9843365766210182E-004
   6.6699999999999999       0.92142349394771916        3.2906608741281628E-004
   7.0862499999999997       0.92639836205267334        3.5553932291576551E-004
   7.5024999999999995       0.93065315501643642        4.3901551287025366E-004
   7.9187500000000002       0.93459598183758907        3.5622051747996250E-004
   8.3349999999999991       0.93824049874150817        2.6573510842360545E-004
   8.7512500000000006       0.94098239846977649        2.8919724766190980E-004
   9.1675000000000004       0.94371577593128242        2.1955062494206340E-004
   9.5837500000000002       0.94657976075826999        3.1658859229840653E-004
   10.000000000000000       0.94819597317237470        3.0114040681532473E-004




&PARAMETERSFILE
 L=100        ,
 N_THERMALIZATION=1000       ,
 N_MEASUREMENTS=5000	   ,
 N_SKIP=20         ,
 BETA_I=  1.0000000000000000E-002,
 BETA_F=  10.000000000000000     ,
 N_BETA=25         ,
 /
